Date,P/E,P/B,Div Yield
2022-04-19,272.58,3.46,0.63
2022-04-20,271.33,3.45,0.64
2022-04-21,271.01,3.44,0.64
2022-04-22,270.32,3.44,0.64
2022-04-25,264.46,3.36,0.65
2022-04-26,269.49,3.42,0.64
2022-04-27,269.68,3.43,0.64
2022-04-28,261.18,3.32,0.66
2022-04-29,253.69,3.22,0.68
2022-05-02,254.75,3.24,0.68
2022-05-04,243.82,3.1,0.71
2022-05-05,196.07,3.09,0.71
2022-05-06,192.27,3.03,0.73
2022-05-09,197.67,2.95,0.75
2022-05-10,196.98,2.94,0.75
2022-05-11,117.11,2.93,0.75
2022-05-12,115.24,2.89,0.76
2022-05-13,116.49,2.92,0.75
2022-05-16,116.9,2.93,0.75
2022-05-17,120.36,3.02,0.73
2022-05-18,120.12,3.01,0.73
2022-05-19,115.62,2.9,0.76
2022-05-20,120.79,3.03,0.73
2022-05-23,119.61,3.0,0.73
2022-05-24,116.54,2.92,0.75
2022-05-25,113.2,2.84,0.77
2022-05-26,114.38,2.87,0.77
2022-05-27,117.22,2.94,0.75
2022-05-30,142.31,3.03,0.73
2022-05-31,155.19,3.08,0.71
2022-06-01,154.03,3.06,0.72
2022-06-02,155.75,3.09,0.71
2022-06-03,,3.04,0.72
2022-06-06,,3.0,0.73
2022-06-07,,2.96,0.74
2022-06-09,,3.01,0.73
2022-06-10,,2.97,0.74
2022-06-13,,2.85,0.77
2022-06-14,,2.85,0.77
2022-06-15,,2.84,0.77
2022-06-16,,2.75,0.8
2022-06-17,,2.75,0.8
2022-06-20,,2.68,0.82
2022-06-21,,2.83,0.78
2022-06-22,,2.73,0.81
2022-06-23,,2.77,0.79
2022-06-24,,2.84,0.77
2022-06-27,,2.84,0.77
2022-06-28,,2.85,0.77
2022-06-29,,2.85,0.77
2022-06-30,,2.87,0.75
2022-07-01,,2.89,0.75
2022-07-04,,2.9,0.74
2022-07-05,,2.88,0.75
2022-07-06,,2.93,0.74
2022-07-07,,2.94,0.73
2022-07-08,,2.95,0.73
2022-07-11,,3.02,0.73
2022-07-12,,2.98,0.74
2022-07-13,,3.0,0.74
2022-07-14,,2.99,0.74
2022-07-15,,3.0,0.74
2022-07-18,,3.04,0.73
2022-07-19,,3.03,0.73
2022-07-20,,3.01,0.73
2022-07-21,,3.05,0.72
2022-07-22,,3.06,0.72
2022-07-25,,3.04,0.73
2022-07-26,,3.06,0.72
2022-07-27,,3.13,0.71
2022-07-28,,3.17,0.7
2022-07-29,,3.22,0.69
2022-08-01,,3.29,0.67
2022-08-02,,3.29,0.67
2022-08-03,,3.27,0.67
2022-08-04,,3.24,0.68
2022-08-05,445.81,3.23,0.68
2022-08-08,449.37,3.25,0.68
2022-08-10,447.18,3.24,0.68
2022-08-11,573.54,3.21,0.69
2022-08-12,565.42,3.16,0.7
2022-08-16,563.74,3.15,0.7
2022-08-17,945.88,3.12,0.69
2022-08-18,945.17,3.11,0.69
2022-08-19,944.35,3.11,0.69
2022-08-22,942.06,3.1,0.69
2022-08-23,943.84,3.11,0.72
2022-08-24,960.24,3.16,0.71
2022-08-25,959.81,3.16,0.71
2022-08-26,953.48,3.14,0.71
2022-08-29,934.07,3.08,0.73
2022-08-30,946.91,3.12,0.72
2022-09-01,948.08,3.12,0.72
2022-09-02,952.85,3.14,0.38
2022-09-05,979.08,3.23,0.37
2022-09-06,975.18,3.21,0.37
2022-09-07,989.38,3.26,0.37
2022-09-08,984.93,3.24,0.37
2022-09-09,983.03,3.24,0.37
2022-09-12,1002.48,3.3,0.36
2022-09-13,1006.19,3.31,0.36
2022-09-14,1014.92,3.34,0.36
2022-09-15,992.83,3.27,0.75
2022-09-16,952.46,3.14,0.78
2022-09-19,964.5,3.18,0.77
2022-09-20,973.48,3.21,0.76
2022-09-21,970.7,3.2,0.76
2022-09-22,988.61,3.26,0.75
2022-09-23,954.62,3.14,0.78
2022-09-26,925.5,3.05,0.8
2022-09-27,928.7,3.06,0.8
2022-09-28,919.4,3.03,0.81
2022-09-29,930.49,3.07,0.8
2022-09-30,,3.27,0.77
2022-10-03,,3.24,0.78
2022-10-04,,3.33,0.76
2022-10-06,,3.42,0.74
2022-10-07,,3.43,0.73
2022-10-10,,3.39,0.74
2022-10-11,,3.32,0.76
2022-10-12,,3.32,0.76
2022-10-13,,3.33,0.76
2022-10-14,,3.31,0.76
2022-10-17,,3.28,0.77
2022-10-18,,3.35,0.75
2022-10-19,,3.34,0.75
2022-10-20,,3.34,0.75
2022-10-24,,3.29,0.77
2022-10-25,,3.27,0.77
2022-10-27,,3.29,0.77
2022-10-28,,3.26,0.77
2022-10-31,,3.27,0.77
2022-11-02,,3.29,0.77
2022-11-03,,3.3,0.76
2022-11-04,,3.33,0.76
2022-11-07,,3.34,0.75
2022-11-09,,3.33,0.76
2022-11-10,,3.32,0.76
2022-11-11,,3.34,0.75
2022-11-14,,3.26,0.71
2022-11-15,,3.25,0.72
2022-11-17,,3.17,0.73
2022-11-18,,3.16,0.83
2022-11-21,,3.17,0.83
2022-11-22,,3.19,0.82
2022-11-23,,3.22,0.81
2022-11-24,,3.25,0.8
2022-11-25,,3.33,0.78
2022-11-28,,3.33,0.79
2022-11-29,,3.33,0.78
2022-11-30,,3.36,0.78
2022-12-01,,3.43,0.76
2022-12-02,,3.47,0.75
2022-12-05,,3.48,0.75
2022-12-06,,3.44,0.76
2022-12-07,,3.39,0.77
2022-12-08,,3.42,0.76
2022-12-09,,3.4,0.77
2022-12-12,,3.4,0.77
2022-12-13,,3.4,0.77
2022-12-14,,3.44,0.76
2022-12-15,,3.37,0.78
2022-12-16,,3.32,0.79
2022-12-19,,3.33,0.78
2022-12-20,,3.31,0.79
2022-12-21,,3.2,0.82
2022-12-22,,3.18,0.82
2022-12-23,,3.02,0.87
2022-12-26,,3.11,0.84
2022-12-27,,3.15,0.83
2022-12-28,,3.17,0.83
2022-12-29,,3.14,0.83
2022-12-30,,3.05,0.77
2023-01-02,,3.09,0.76
2023-01-03,,3.06,0.76
2023-01-04,,3.02,0.78
2023-01-05,,3.02,0.77
2023-01-06,,2.98,0.79
2023-01-09,,2.99,0.78
2023-01-10,,2.97,0.79
2023-01-11,,2.98,0.79
2023-01-12,,3.0,0.78
2023-01-13,,3.02,0.78
2023-01-16,,2.98,0.79
2023-01-17,,2.95,0.79
2023-01-18,,2.96,0.79
2023-01-19,,2.93,0.8
2023-01-20,,2.89,0.81
2023-01-23,,2.89,0.81
2023-01-24,,2.91,0.81
2023-01-25,,2.87,0.82
2023-01-27,,2.85,0.82
2023-01-30,,2.84,0.82
2023-01-31,,2.91,0.81
2023-02-01,,2.83,0.83
2023-02-02,,2.84,0.82
2023-02-03,,2.83,0.83
2023-02-06,,2.85,0.82
2023-02-07,,2.84,0.82
2023-02-08,,2.85,0.82
2023-02-09,,2.87,0.82
2023-02-10,,2.88,0.81
2023-02-13,,2.81,0.92
2023-02-14,,2.81,0.92
2023-02-15,,2.82,0.91
2023-02-16,,2.82,0.91
2023-02-17,,2.78,0.77
