Date,P/E,P/B,Div Yield
2022-05-05,21.11,4.4,1.58
2022-05-06,20.6,4.3,1.93
2022-05-09,20.2,4.21,1.97
2022-05-10,19.62,4.12,2.01
2022-05-11,19.56,4.11,2.01
2022-05-12,19.07,4.01,2.06
2022-05-13,18.97,3.99,2.16
2022-05-16,19.29,4.05,2.12
2022-05-17,19.17,4.15,2.07
2022-05-18,19.18,4.16,2.07
2022-05-19,18.84,4.04,2.13
2022-05-20,19.3,4.1,2.1
2022-05-23,19.15,4.07,2.12
2022-05-24,19.02,4.03,2.13
2022-05-25,18.69,3.96,2.17
2022-05-26,19.08,4.02,2.14
2022-05-27,19.3,4.05,2.13
2022-05-30,19.77,4.14,2.08
2022-05-31,19.65,4.15,2.08
2022-06-01,19.47,4.11,2.09
2022-06-02,19.57,4.13,2.08
2022-06-03,19.2,4.07,2.13
2022-06-06,19.15,4.06,2.13
2022-06-07,18.99,4.02,2.15
2022-06-08,18.93,4.01,2.16
2022-06-09,19.08,4.04,2.17
2022-06-10,18.9,4.0,2.19
2022-06-13,18.49,3.92,2.23
2022-06-14,18.55,3.93,2.24
2022-06-15,18.59,3.94,2.23
2022-06-16,18.2,3.86,2.27
2022-06-17,17.9,3.79,2.35
2022-06-20,17.77,3.77,2.37
2022-06-21,18.26,3.87,2.3
2022-06-22,17.93,3.8,2.36
2022-06-23,18.14,3.84,2.33
2022-06-24,18.38,3.89,2.3
2022-06-27,18.51,3.92,2.29
2022-06-28,18.54,3.93,2.28
2022-06-29,18.41,3.9,2.28
2022-06-30,18.32,3.88,2.31
2022-07-01,18.52,3.92,2.27
2022-07-04,18.71,3.96,2.25
2022-07-05,18.72,3.97,2.25
2022-07-06,19.04,4.03,2.18
2022-07-07,19.2,4.07,2.16
2022-07-08,19.26,4.05,2.15
2022-07-11,19.54,4.05,2.11
2022-07-12,19.47,4.04,2.11
2022-07-13,19.46,4.04,2.11
2022-07-14,19.42,4.03,2.18
2022-07-15,19.54,4.05,2.17
2022-07-18,19.8,4.1,2.15
2022-07-19,19.9,4.12,2.13
2022-07-20,19.94,4.13,2.13
2022-07-21,20.27,4.19,2.12
2022-07-22,20.16,4.17,2.12
2022-07-25,20.11,4.17,2.12
2022-07-26,19.7,4.09,2.37
2022-07-27,19.87,4.13,2.32
2022-07-28,20.06,4.17,2.34
2022-07-29,20.31,4.23,2.29
2022-08-01,20.6,4.29,2.27
2022-08-02,21.08,4.31,2.26
2022-08-03,20.99,4.29,2.27
2022-08-04,21.09,4.31,2.26
2022-08-05,20.99,4.31,2.23
2022-08-08,22.04,4.6,2.08
2022-08-10,21.97,4.58,2.09
2022-08-11,22.16,4.53,2.15
2022-08-12,22.2,4.34,2.14
2022-08-16,22.99,4.41,2.11
2022-08-17,23.2,4.48,2.09
2022-08-18,23.34,4.48,2.08
2022-08-19,23.11,4.44,2.1
2022-08-22,22.68,4.35,2.14
2022-08-23,22.79,4.37,2.12
2022-08-24,22.93,4.4,2.11
2022-08-25,22.93,4.4,2.11
2022-08-26,23.05,4.42,2.1
2022-08-29,22.91,4.4,2.11
2022-08-30,23.42,4.47,2.07
2022-09-01,23.42,4.47,2.07
2022-09-02,23.38,4.46,2.07
2022-09-05,23.35,4.46,2.07
2022-09-06,23.5,4.49,2.06
2022-09-07,23.58,4.5,2.05
2022-09-08,23.65,4.51,1.88
2022-09-09,23.63,4.51,1.88
2022-09-12,23.91,4.57,1.86
2022-09-13,24.07,4.6,1.84
2022-09-14,24.18,4.62,1.83
2022-09-15,24.33,4.65,1.82
2022-09-16,23.62,4.51,1.88
2022-09-19,23.7,4.52,1.87
2022-09-20,23.97,4.58,1.83
2022-09-21,23.58,4.5,1.86
2022-09-22,23.68,4.52,1.87
2022-09-23,23.26,4.44,1.91
2022-09-26,22.63,4.32,1.96
2022-09-27,22.69,4.33,1.96
2022-09-28,22.55,4.3,1.95
2022-09-29,22.47,4.29,1.96
2022-09-30,21.82,4.63,1.99
2022-10-03,21.32,4.53,2.04
2022-10-04,21.82,4.63,1.99
2022-10-06,21.99,4.67,1.98
2022-10-07,21.95,4.66,1.98
2022-10-10,21.77,4.62,2.0
2022-10-11,21.37,4.54,2.03
2022-10-12,21.54,4.57,2.02
2022-10-13,21.33,4.53,2.04
2022-10-14,21.25,4.51,2.04
2022-10-17,21.39,4.54,2.03
2022-10-18,21.65,4.59,2.01
2022-10-19,21.72,4.58,2.01
2022-10-20,21.96,4.63,1.99
2022-10-24,21.73,4.58,2.01
2022-10-25,21.8,4.58,2.01
2022-10-27,22.05,4.63,1.99
2022-10-28,21.95,4.61,2.0
2022-10-31,22.25,4.66,1.99
2022-11-02,22.93,4.7,1.95
2022-11-03,22.97,4.7,1.96
2022-11-04,22.98,4.71,1.96
2022-11-07,23.2,4.73,1.95
2022-11-09,23.16,4.72,1.94
2022-11-10,22.93,4.68,1.96
2022-11-11,23.15,4.72,1.81
2022-11-14,23.25,4.75,1.81
2022-11-15,25.52,4.75,1.8
2022-11-16,25.32,4.72,1.82
2022-11-17,25.13,4.68,1.83
2022-11-18,25.0,4.66,1.86
2022-11-21,24.86,4.63,1.87
2022-11-22,24.92,4.64,1.87
2022-11-23,24.97,4.65,1.85
2022-11-24,25.06,4.67,1.85
2022-11-25,25.13,4.68,1.84
2022-11-28,25.18,4.69,1.84
2022-11-29,25.1,4.71,2.0
2022-11-30,25.42,4.77,1.98
2022-12-01,25.52,4.79,1.97
2022-12-02,25.55,4.79,1.97
2022-12-05,25.51,4.78,1.97
2022-12-06,25.49,4.78,1.97
2022-12-07,25.54,4.79,1.97
2022-12-08,25.64,4.81,1.96
2022-12-09,25.48,4.78,1.97
2022-12-12,25.49,4.78,1.97
2022-12-13,25.44,4.77,1.98
2022-12-14,25.56,4.79,1.97
2022-12-15,25.33,4.75,1.99
2022-12-16,25.01,4.69,2.01
2022-12-19,25.26,4.74,1.86
2022-12-20,25.21,4.73,1.86
2022-12-21,24.81,4.65,1.89
2022-12-22,24.63,4.62,1.91
2022-12-23,23.71,4.45,1.98
2022-12-26,24.27,4.55,1.94
2022-12-27,24.52,4.6,1.92
2022-12-28,24.59,4.61,1.91
2022-12-29,24.58,4.61,1.91
2022-12-30,25.63,4.79,1.77
2023-01-02,25.67,4.79,1.76
2023-01-03,25.78,4.81,1.76
2023-01-04,25.43,4.75,1.78
2023-01-05,25.61,4.78,1.77
2023-01-06,25.42,4.75,1.78
2023-01-09,25.63,4.78,1.77
2023-01-10,25.53,4.77,1.77
2023-01-11,25.45,4.75,1.78
2023-01-12,25.5,4.76,1.78
2023-01-13,25.61,4.78,1.77
2023-01-16,25.59,4.78,1.77
2023-01-17,25.61,4.78,1.76
2023-01-18,25.61,4.78,1.76
2023-01-19,25.53,4.77,1.77
2023-01-20,25.44,4.75,1.77
2023-01-23,25.54,4.76,1.77
2023-01-24,25.48,4.74,1.77
2023-01-25,25.24,4.62,1.82
2023-01-27,24.27,4.45,1.89
2023-01-30,24.37,4.4,1.92
2023-01-31,25.4,4.44,1.92
2023-02-01,24.99,4.37,1.95
2023-02-02,25.81,4.36,1.95
2023-02-03,25.77,4.35,2.09
2023-02-06,25.92,4.38,2.05
2023-02-07,25.07,4.37,2.05
2023-02-08,25.3,4.41,2.03
2023-02-09,25.17,4.39,1.93
2023-02-10,25.14,4.38,1.95
2023-02-13,24.77,4.32,1.98
2023-02-14,26.46,4.31,1.98
2023-02-15,26.65,4.34,1.96
2023-02-16,26.8,4.38,1.95
2023-02-17,26.64,4.35,1.94
