Date,P/E,P/B,Div Yield
2022-05-26,7.28,0.71,0.77
2022-05-27,7.33,0.71,0.76
2022-05-30,7.57,0.74,0.74
2022-05-31,7.49,0.73,0.75
2022-06-01,7.54,0.73,0.74
2022-06-02,7.62,0.74,0.74
2022-06-03,7.51,0.73,0.5
2022-06-06,7.49,0.73,0.5
2022-06-07,7.47,0.73,0.51
2022-06-08,7.52,0.73,0.5
2022-06-09,7.5,0.73,0.5
2022-06-10,7.46,0.73,0.51
2022-06-13,7.19,0.7,0.52
2022-06-14,7.16,0.7,0.79
2022-06-15,7.14,0.69,1.24
2022-06-16,6.94,0.68,1.28
2022-06-17,6.89,0.67,1.85
2022-06-20,6.72,0.65,1.95
2022-06-21,6.99,0.68,1.88
2022-06-22,6.96,0.68,2.55
2022-06-23,6.99,0.68,2.54
2022-06-24,7.13,0.69,2.49
2022-06-27,7.16,0.7,2.48
2022-06-28,7.2,0.7,2.47
2022-06-29,7.13,0.69,2.49
2022-06-30,7.05,0.69,2.52
2022-07-01,7.09,0.69,2.51
2022-07-04,7.21,0.7,2.47
2022-07-05,7.21,0.7,2.47
2022-07-06,7.28,0.71,2.45
2022-07-07,7.53,0.73,2.6
2022-07-08,7.56,0.69,2.52
2022-07-11,7.7,0.68,2.48
2022-07-12,7.69,0.68,2.48
2022-07-13,7.7,0.68,2.48
2022-07-14,7.53,0.66,2.53
2022-07-15,7.5,0.66,2.54
2022-07-18,7.71,0.68,2.48
2022-07-19,7.86,0.69,2.42
2022-07-20,7.88,0.7,2.42
2022-07-21,8.01,0.71,2.38
2022-07-22,8.06,0.71,2.36
2022-07-25,8.01,0.71,2.38
2022-07-26,7.95,0.7,2.39
2022-07-27,7.89,0.72,2.35
2022-07-28,7.85,0.72,2.34
2022-07-29,7.76,0.71,2.37
2022-08-01,8.1,0.72,2.33
2022-08-02,8.14,0.74,2.27
2022-08-03,8.1,0.74,2.28
2022-08-04,7.97,0.72,2.32
2022-08-05,7.94,0.72,2.33
2022-08-08,7.9,0.72,2.34
2022-08-10,7.87,0.72,2.35
2022-08-11,8.06,0.73,2.29
2022-08-12,8.09,0.73,2.29
2022-08-16,8.06,0.73,2.3
2022-08-17,8.24,0.75,2.25
2022-08-18,8.22,0.75,2.25
2022-08-19,8.0,0.73,2.31
2022-08-22,7.84,0.71,2.36
2022-08-23,8.02,0.73,2.31
2022-08-24,8.06,0.73,2.3
2022-08-25,8.28,0.75,2.24
2022-08-26,8.36,0.76,2.21
2022-08-29,8.22,0.75,2.25
2022-08-30,8.44,0.77,2.19
2022-09-01,8.5,0.77,2.18
2022-09-02,8.44,0.77,2.19
2022-09-05,8.52,0.77,2.17
2022-09-06,8.56,0.78,2.16
2022-09-07,8.55,0.78,2.16
2022-09-08,8.77,0.8,2.11
2022-09-09,8.81,0.8,2.1
2022-09-12,8.91,0.81,2.08
2022-09-13,8.91,0.81,2.08
2022-09-14,9.07,0.82,2.04
2022-09-15,9.07,0.82,2.04
2022-09-16,8.86,0.8,2.09
2022-09-19,9.04,0.82,2.05
2022-09-20,9.08,0.82,2.04
2022-09-21,9.01,0.82,2.05
2022-09-22,8.93,0.81,2.07
2022-09-23,8.58,0.78,2.16
2022-09-26,8.26,0.75,2.24
2022-09-27,8.25,0.75,2.24
2022-09-28,8.08,0.73,2.29
2022-09-29,8.17,0.74,2.27
2022-09-30,8.36,0.77,2.22
2022-10-03,8.13,0.75,2.28
2022-10-04,8.38,0.77,2.21
2022-10-06,8.44,0.78,2.19
2022-10-07,8.42,0.77,2.2
2022-10-10,8.34,0.77,2.22
2022-10-11,8.2,0.75,2.26
2022-10-12,8.32,0.76,2.23
2022-10-13,8.19,0.75,2.26
2022-10-14,8.23,0.76,2.25
2022-10-17,8.51,0.78,2.18
2022-10-18,8.85,0.81,2.09
2022-10-19,8.78,0.81,2.1
2022-10-20,8.94,0.82,2.07
2022-10-24,9.21,0.85,2.0
2022-10-25,9.1,0.88,1.94
2022-10-27,9.17,0.89,1.92
2022-10-28,9.13,0.88,1.93
2022-10-31,9.19,0.89,1.92
2022-11-02,9.19,0.87,1.95
2022-11-03,9.42,0.9,1.9
2022-11-04,9.52,0.91,1.88
2022-11-07,9.4,0.95,1.8
2022-11-09,9.76,0.98,1.73
2022-11-10,9.64,0.97,1.75
2022-11-11,9.57,0.96,1.76
2022-11-14,9.52,0.96,1.78
2022-11-15,9.55,0.96,1.77
2022-11-16,9.58,0.96,1.76
2022-11-17,9.65,0.97,1.75
2022-11-18,9.8,0.99,1.72
2022-11-21,9.94,1.0,1.7
2022-11-22,10.1,1.02,1.67
2022-11-23,10.21,1.03,1.66
2022-11-24,10.3,1.04,1.64
2022-11-25,10.31,1.04,1.64
2022-11-28,10.33,1.04,1.64
2022-11-29,10.32,1.04,1.64
2022-11-30,10.18,1.03,1.66
2022-12-01,10.4,1.05,1.62
2022-12-02,10.44,1.05,1.62
2022-12-05,10.57,1.06,1.6
2022-12-06,10.7,1.08,1.58
2022-12-07,10.73,1.08,1.57
2022-12-08,11.14,1.12,1.52
2022-12-09,10.94,1.1,1.54
2022-12-12,11.1,1.12,1.52
2022-12-13,11.52,1.16,1.47
2022-12-14,11.58,1.17,1.46
2022-12-15,11.37,1.14,1.49
2022-12-16,11.03,1.11,1.53
2022-12-19,11.02,1.11,1.53
2022-12-20,10.98,1.11,1.54
2022-12-21,10.67,1.07,1.58
2022-12-22,10.54,1.06,1.6
2022-12-23,9.9,1.0,1.71
2022-12-26,10.62,1.07,1.59
2022-12-27,10.76,1.08,1.57
2022-12-28,10.75,1.08,1.57
2022-12-29,10.83,1.09,1.56
2022-12-30,11.1,1.16,1.49
2023-01-02,11.18,1.17,1.48
2023-01-03,11.26,1.18,1.47
2023-01-04,11.06,1.16,1.5
2023-01-05,11.08,1.16,1.49
2023-01-06,10.99,1.15,1.51
2023-01-09,11.11,1.17,1.49
2023-01-10,10.82,1.13,1.53
2023-01-11,10.89,1.14,1.52
2023-01-12,10.86,1.14,1.52
2023-01-13,11.01,1.15,1.5
2023-01-16,11.18,1.17,1.48
2023-01-17,10.93,1.15,1.51
2023-01-18,10.81,1.14,1.53
2023-01-19,10.83,1.14,1.52
2023-01-20,10.84,1.14,1.52
2023-01-23,10.7,1.15,1.52
2023-01-24,10.23,1.13,1.54
2023-01-25,9.85,1.09,1.59
2023-01-27,9.21,1.03,1.68
2023-01-30,9.26,1.04,1.68
2023-01-31,9.77,1.08,1.61
2023-02-01,9.21,1.02,1.7
2023-02-02,9.19,1.02,1.71
2023-02-03,9.48,1.05,1.66
2023-02-06,9.5,1.05,1.65
2023-02-07,8.82,1.05,1.65
2023-02-08,8.86,1.05,1.65
2023-02-09,8.85,1.05,1.65
2023-02-10,8.88,1.06,1.64
2023-02-13,8.66,1.03,1.68
2023-02-14,8.75,1.04,1.67
2023-02-15,8.79,1.05,1.66
2023-02-16,8.77,1.04,1.66
2023-02-17,8.64,1.03,1.69
