Date,P/E,P/B,Div Yield
2022-03-23,20.75,2.67,0.34
2022-03-24,20.39,2.63,0.34
2022-03-25,20.32,2.62,0.34
2022-03-28,20.5,2.64,0.34
2022-03-29,20.57,2.65,0.34
2022-03-30,20.85,2.69,0.33
2022-03-31,20.51,2.71,0.33
2022-04-01,20.94,2.77,0.32
2022-04-04,21.78,2.88,0.31
2022-04-05,21.46,2.84,0.31
2022-04-06,21.22,2.8,0.32
2022-04-07,21.17,2.8,0.32
2022-04-08,21.28,2.81,0.32
2022-04-11,21.21,2.8,0.32
2022-04-12,21.28,2.81,0.32
2022-04-13,21.12,2.79,0.32
2022-04-18,20.71,2.74,0.32
2022-04-19,20.2,2.71,0.33
2022-04-20,20.18,2.7,0.33
2022-04-21,20.46,2.74,0.32
2022-04-22,20.03,2.68,0.33
2022-04-25,20.05,2.69,0.33
2022-04-26,19.74,2.71,0.33
2022-04-27,19.54,2.68,0.33
2022-04-28,19.75,2.71,0.33
2022-04-29,19.53,2.69,0.33
2022-05-02,19.29,2.69,0.33
2022-05-04,18.65,2.63,0.34
2022-05-05,18.64,2.62,0.34
2022-05-06,18.3,2.58,0.35
2022-05-09,18.13,2.55,0.35
2022-05-10,18.07,2.57,0.35
2022-05-11,18.18,2.58,0.34
2022-05-12,17.57,2.5,0.68
2022-05-13,17.36,2.47,0.69
2022-05-16,17.64,2.5,0.68
2022-05-17,17.2,2.55,0.67
2022-05-18,17.13,2.54,0.67
2022-05-19,16.7,2.48,0.69
2022-05-20,17.19,2.55,0.67
2022-05-23,17.17,2.55,0.67
2022-05-24,17.19,2.55,0.67
2022-05-25,17.22,2.56,0.84
2022-05-26,17.6,2.61,0.82
2022-05-27,17.86,2.65,0.81
2022-05-30,17.96,2.67,0.8
2022-05-31,17.79,2.64,0.81
2022-06-01,17.86,2.65,0.81
2022-06-02,17.86,2.65,0.81
2022-06-03,17.69,2.63,0.72
2022-06-06,17.7,2.63,0.72
2022-06-07,17.55,2.61,0.73
2022-06-08,17.52,2.6,0.73
2022-06-09,17.59,2.61,0.72
2022-06-10,17.29,2.57,0.74
2022-06-13,16.75,2.49,0.76
2022-06-14,16.7,2.48,0.76
2022-06-15,16.72,2.48,0.76
2022-06-16,16.35,2.43,0.78
2022-06-17,16.42,2.44,0.83
2022-06-20,16.39,2.43,0.83
2022-06-21,16.64,2.47,0.82
2022-06-22,16.47,2.45,0.84
2022-06-23,16.61,2.47,0.84
2022-06-24,16.86,2.5,0.82
2022-06-27,16.95,2.52,0.82
2022-06-28,16.87,2.51,0.82
2022-06-29,16.68,2.48,0.7
2022-06-30,16.65,2.46,0.69
2022-07-01,16.7,2.46,0.67
2022-07-04,16.9,2.49,0.67
2022-07-05,16.84,2.48,0.67
2022-07-06,17.1,2.52,0.66
2022-07-07,17.39,2.57,0.66
2022-07-08,17.49,2.45,0.66
2022-07-11,17.67,2.41,0.65
2022-07-12,17.5,2.39,0.66
2022-07-13,17.35,2.37,0.67
2022-07-14,17.26,2.36,0.67
2022-07-15,17.27,2.36,0.67
2022-07-18,17.53,2.4,0.66
2022-07-19,17.71,2.43,0.68
2022-07-20,17.66,2.45,0.68
2022-07-21,17.77,2.46,0.67
2022-07-22,17.89,2.5,0.66
2022-07-25,17.87,2.5,0.66
2022-07-26,17.56,2.46,0.67
2022-07-27,17.06,2.49,0.66
2022-07-28,17.33,2.53,0.65
2022-07-29,17.39,2.54,0.59
2022-08-01,17.64,2.56,0.58
2022-08-02,17.48,2.57,0.58
2022-08-03,17.47,2.57,0.58
2022-08-04,17.36,2.55,0.58
2022-08-05,17.43,2.56,0.58
2022-08-08,17.58,2.59,0.72
2022-08-10,17.6,2.59,0.72
2022-08-11,17.87,2.57,0.75
2022-08-12,17.94,2.56,0.75
2022-08-16,18.03,2.57,0.75
2022-08-17,18.14,2.58,0.72
2022-08-18,18.22,2.57,0.71
2022-08-19,17.92,2.52,0.72
2022-08-22,17.6,2.48,0.74
2022-08-23,17.78,2.51,0.73
2022-08-24,17.94,2.53,0.72
2022-08-25,17.9,2.52,0.73
2022-08-26,17.92,2.52,0.72
2022-08-29,17.59,2.48,0.74
2022-08-30,18.2,2.56,0.71
2022-09-01,18.09,2.55,0.72
2022-09-02,18.14,2.56,0.72
2022-09-05,18.32,2.58,0.71
2022-09-06,18.26,2.57,0.71
2022-09-07,18.16,2.56,0.71
2022-09-08,18.51,2.61,0.7
2022-09-09,18.6,2.62,0.7
2022-09-12,18.67,2.63,0.7
2022-09-13,18.81,2.65,0.69
2022-09-14,19.06,2.69,0.68
2022-09-15,18.97,2.67,0.68
2022-09-16,18.77,2.64,0.69
2022-09-19,18.83,2.65,0.69
2022-09-20,19.09,2.69,0.68
2022-09-21,18.96,2.67,0.68
2022-09-22,18.7,2.64,0.69
2022-09-23,18.2,2.56,0.71
2022-09-26,17.77,2.5,0.73
2022-09-27,17.65,2.49,0.74
2022-09-28,17.38,2.45,0.75
2022-09-29,17.33,2.44,0.75
2022-09-30,17.97,2.55,0.73
2022-10-03,17.69,2.51,0.74
2022-10-04,18.19,2.58,0.72
2022-10-06,18.27,2.59,0.71
2022-10-07,18.22,2.58,0.72
2022-10-10,18.18,2.58,0.72
2022-10-11,18.01,2.55,0.72
2022-10-12,18.2,2.58,0.72
2022-10-13,17.97,2.55,0.73
2022-10-14,18.28,2.59,0.71
2022-10-17,18.57,2.63,0.7
2022-10-18,18.47,2.66,0.7
2022-10-19,18.49,2.66,0.7
2022-10-20,18.21,2.64,0.7
2022-10-24,18.76,2.72,0.68
2022-10-25,17.98,2.71,0.68
2022-10-27,18.06,2.72,0.68
2022-10-28,17.93,2.7,0.68
2022-10-31,18.07,2.72,0.68
2022-11-02,17.67,2.71,0.68
2022-11-03,17.74,2.72,0.68
2022-11-04,17.72,2.72,0.68
2022-11-07,17.41,2.75,0.67
2022-11-09,17.45,2.76,0.67
2022-11-10,17.38,2.74,0.67
2022-11-11,17.6,2.78,0.67
2022-11-14,17.57,2.77,0.67
2022-11-15,17.7,2.79,0.66
2022-11-16,17.77,2.81,0.66
2022-11-17,17.73,2.8,0.66
2022-11-18,17.72,2.8,0.66
2022-11-21,17.69,2.79,0.66
2022-11-22,17.73,2.8,0.66
2022-11-23,17.85,2.82,0.66
2022-11-24,17.99,2.84,0.65
2022-11-25,17.95,2.83,0.65
2022-11-28,17.97,2.84,0.65
2022-11-29,17.98,2.84,0.65
2022-11-30,18.06,2.85,0.65
2022-12-01,18.07,2.85,0.65
2022-12-02,18.0,2.84,0.65
2022-12-05,18.1,2.86,0.65
2022-12-06,18.02,2.84,0.65
2022-12-07,18.0,2.84,0.65
2022-12-08,18.21,2.88,0.64
2022-12-09,18.22,2.88,0.64
2022-12-12,18.26,2.88,0.64
2022-12-13,18.35,2.9,0.64
2022-12-14,18.4,2.91,0.64
2022-12-15,18.17,2.87,0.65
2022-12-16,18.05,2.85,0.65
2022-12-19,18.13,2.86,0.65
2022-12-20,18.11,2.86,0.65
2022-12-21,17.8,2.81,0.66
2022-12-22,17.71,2.8,0.66
2022-12-23,17.4,2.75,0.67
2022-12-26,17.8,2.81,0.66
2022-12-27,17.9,2.83,0.65
2022-12-28,17.89,2.82,0.66
2022-12-29,18.06,2.85,0.65
2022-12-30,18.08,2.83,0.66
2023-01-02,18.17,2.85,0.66
2023-01-03,18.27,2.86,0.66
2023-01-04,18.07,2.83,0.66
2023-01-05,17.92,2.81,0.67
2023-01-06,17.75,2.78,0.68
2023-01-09,17.91,2.81,0.67
2023-01-10,17.67,2.77,0.68
2023-01-11,17.76,2.78,0.67
2023-01-12,17.7,2.77,0.68
2023-01-13,17.82,2.79,0.67
2023-01-16,17.53,2.78,0.68
2023-01-17,17.48,2.78,0.67
2023-01-18,17.58,2.8,0.67
2023-01-19,17.37,2.79,0.67
2023-01-20,17.43,2.8,0.67
2023-01-23,17.28,2.82,0.67
2023-01-24,17.01,2.82,0.67
2023-01-25,16.58,2.75,0.68
2023-01-27,16.06,2.66,0.71
2023-01-30,16.08,2.66,0.71
2023-01-31,16.21,2.68,0.7
2023-02-01,16.16,2.67,0.7
2023-02-02,16.22,2.68,0.7
2023-02-03,16.55,2.74,0.69
2023-02-06,16.5,2.73,0.69
2023-02-07,16.09,2.73,0.69
2023-02-08,16.11,2.74,0.69
2023-02-09,16.12,2.74,0.69
2023-02-10,16.12,2.74,0.69
2023-02-13,16.01,2.72,0.69
2023-02-14,16.15,2.75,0.68
2023-02-15,16.18,2.75,0.68
2023-02-16,16.15,2.74,0.68
2023-02-17,15.95,2.71,0.69
