Date,P/E,P/B,Div Yield
2022-11-10,22.4,4.13,1.31
2022-11-11,22.73,4.19,1.27
2022-11-14,22.7,4.19,1.29
2022-11-15,23.01,4.2,1.32
2022-11-16,22.99,4.2,1.32
2022-11-17,22.88,4.18,1.32
2022-11-18,22.81,4.17,1.32
2022-11-21,22.82,4.13,1.37
2022-11-22,22.92,4.15,1.34
2022-11-23,22.95,4.16,1.34
2022-11-24,23.17,4.2,1.33
2022-11-25,23.23,4.21,1.32
2022-11-28,23.3,4.22,1.32
2022-11-29,23.31,4.23,1.33
2022-11-30,23.52,4.27,1.32
2022-12-01,23.6,4.28,1.32
2022-12-02,23.51,4.27,1.32
2022-12-05,23.52,4.27,1.32
2022-12-06,23.45,4.26,1.31
2022-12-07,23.36,4.24,1.31
2022-12-08,23.43,4.25,1.31
2022-12-09,23.3,4.23,1.32
2022-12-12,23.31,4.23,1.32
2022-12-13,23.43,4.25,1.31
2022-12-14,23.5,4.27,1.3
2022-12-15,23.22,4.21,1.32
2022-12-16,23.0,4.17,1.33
2022-12-19,23.19,4.21,1.31
2022-12-20,23.14,4.2,1.31
2022-12-21,22.87,4.15,1.32
2022-12-22,22.76,4.13,1.31
2022-12-23,22.22,4.03,1.34
2022-12-26,22.57,4.1,1.32
2022-12-27,22.73,4.13,1.31
2022-12-28,22.75,4.13,1.31
2022-12-29,22.83,4.14,1.3
2022-12-30,22.88,4.14,1.29
2023-01-02,22.99,4.16,1.29
2023-01-03,23.04,4.17,1.29
2023-01-04,22.78,4.13,1.3
2023-01-05,22.77,4.13,1.3
2023-01-06,22.6,4.09,1.31
2023-01-09,22.89,4.15,1.3
2023-01-10,22.69,4.11,1.31
2023-01-11,22.64,4.1,1.31
2023-01-12,22.6,4.1,1.31
2023-01-13,22.66,4.12,1.31
2023-01-16,22.53,4.1,1.38
2023-01-17,22.66,4.13,1.37
2023-01-18,22.78,4.15,1.37
2023-01-19,22.67,4.14,1.37
2023-01-20,22.56,4.12,1.37
2023-01-23,22.69,4.14,1.36
2023-01-24,22.55,4.13,1.36
2023-01-25,22.22,4.07,1.39
2023-01-27,21.64,3.99,1.41
2023-01-30,21.62,3.98,1.42
2023-01-31,21.75,4.0,1.42
2023-02-01,21.63,3.98,1.43
2023-02-02,21.58,3.97,1.43
2023-02-03,21.75,4.01,1.43
2023-02-06,21.62,4.0,1.43
2023-02-07,21.39,3.99,1.43
2023-02-08,21.94,4.02,1.46
2023-02-09,21.93,4.02,1.44
2023-02-10,21.88,4.02,1.44
2023-02-13,21.82,3.99,1.45
2023-02-14,22.07,4.01,1.4
2023-02-15,22.2,4.03,1.43
2023-02-16,22.19,4.04,1.41
2023-02-17,21.98,4.01,1.43
