Date,P/E,P/B,Div Yield
2022-03-21,16.23,1.79,1.64
2022-03-22,16.36,1.81,1.48
2022-03-23,16.46,1.82,1.47
2022-03-24,16.51,1.82,1.46
2022-03-25,16.53,1.82,1.46
2022-03-28,16.52,1.82,1.51
2022-03-29,16.54,1.83,1.51
2022-03-30,16.59,1.83,1.5
2022-03-31,24.68,1.79,1.27
2022-04-01,25.35,1.84,1.24
2022-04-04,25.82,1.87,1.22
2022-04-05,25.91,1.88,1.2
2022-04-06,26.13,1.89,1.19
2022-04-07,25.87,1.88,1.21
2022-04-08,26.1,1.89,1.19
2022-04-11,26.16,1.9,1.19
2022-04-12,25.7,1.86,1.21
2022-04-13,25.61,1.86,1.22
2022-04-18,25.29,1.83,1.23
2022-04-19,24.92,1.81,1.25
2022-04-20,24.94,1.81,1.25
2022-04-21,25.32,1.84,1.23
2022-04-22,24.89,1.8,1.25
2022-04-25,24.31,1.76,1.28
2022-04-26,24.92,1.81,1.25
2022-04-27,24.63,1.79,1.26
2022-04-28,24.68,1.8,1.26
2022-04-29,24.32,1.77,1.28
2022-05-02,24.09,1.77,1.28
2022-05-04,22.01,1.73,1.32
2022-05-05,21.76,1.73,1.32
2022-05-06,21.25,1.69,1.49
2022-05-09,20.76,1.66,1.52
2022-05-10,19.81,1.62,1.55
2022-05-11,19.6,1.6,1.57
2022-05-12,18.84,1.55,1.62
2022-05-13,18.91,1.55,1.61
2022-05-16,18.89,1.59,1.58
2022-05-17,19.0,1.64,1.53
2022-05-18,18.84,1.63,1.54
2022-05-19,18.21,1.58,1.59
2022-05-20,18.53,1.62,1.55
2022-05-23,18.27,1.6,1.57
2022-05-24,17.19,1.58,1.59
2022-05-25,16.78,1.54,1.66
2022-05-26,17.23,1.57,1.63
2022-05-27,17.36,1.58,1.62
2022-05-30,17.8,1.62,1.45
2022-05-31,18.01,1.62,1.46
2022-06-01,17.97,1.62,1.46
2022-06-02,18.14,1.63,1.45
2022-06-03,17.9,1.61,1.46
2022-06-06,17.91,1.61,1.44
2022-06-07,17.75,1.59,1.46
2022-06-08,17.76,1.59,1.46
2022-06-09,17.71,1.59,1.46
2022-06-10,17.47,1.57,1.46
2022-06-13,16.61,1.49,1.53
2022-06-14,16.66,1.49,1.5
2022-06-15,16.68,1.5,1.72
2022-06-16,16.08,1.44,1.82
2022-06-17,16.08,1.44,1.81
2022-06-20,15.6,1.4,1.87
2022-06-21,16.17,1.45,1.8
2022-06-22,15.81,1.42,1.89
2022-06-23,16.0,1.44,1.87
2022-06-24,16.29,1.46,1.82
2022-06-27,16.49,1.48,1.8
2022-06-28,16.52,1.48,1.79
2022-06-29,16.36,1.47,1.81
2022-06-30,15.6,1.39,2.0
2022-07-01,15.84,1.41,1.97
2022-07-04,15.95,1.42,2.01
2022-07-05,15.87,1.41,2.0
2022-07-06,16.12,1.44,1.93
2022-07-07,16.49,1.47,1.89
2022-07-08,16.47,1.44,1.89
2022-07-11,16.72,1.43,1.86
2022-07-12,16.62,1.43,1.87
2022-07-13,16.52,1.43,1.87
2022-07-14,16.38,1.41,1.95
2022-07-15,16.4,1.42,1.91
2022-07-18,16.84,1.46,1.86
2022-07-19,17.06,1.47,1.87
2022-07-20,17.15,1.48,1.89
2022-07-21,17.42,1.51,1.88
2022-07-22,17.43,1.51,1.87
2022-07-25,16.64,1.51,1.86
2022-07-26,16.6,1.49,2.02
2022-07-27,16.65,1.51,2.0
2022-07-28,16.92,1.53,2.03
2022-07-29,17.04,1.54,2.0
2022-08-01,16.98,1.58,1.96
2022-08-02,16.66,1.59,1.97
2022-08-03,16.51,1.57,1.98
2022-08-04,16.4,1.56,2.01
2022-08-05,16.47,1.57,2.0
2022-08-08,16.98,1.59,2.03
2022-08-10,16.91,1.59,2.03
2022-08-11,16.49,1.61,2.05
2022-08-12,16.49,1.61,2.02
2022-08-16,17.27,1.62,2.0
2022-08-17,17.58,1.63,1.98
2022-08-18,17.67,1.64,1.96
2022-08-19,17.34,1.61,2.0
2022-08-22,16.88,1.56,2.04
2022-08-23,17.18,1.59,2.0
2022-08-24,17.51,1.62,1.96
2022-08-25,17.65,1.63,1.94
2022-08-26,17.77,1.65,1.93
2022-08-29,17.55,1.63,1.95
2022-08-30,17.95,1.7,1.91
2022-09-01,17.93,1.7,1.91
2022-09-02,17.89,1.69,1.89
2022-09-05,18.14,1.72,1.87
2022-09-06,18.23,1.73,1.86
2022-09-07,18.33,1.74,1.85
2022-09-08,18.43,1.75,1.71
2022-09-09,18.45,1.75,1.71
2022-09-12,18.61,1.76,1.7
2022-09-13,18.69,1.77,1.69
2022-09-14,18.83,1.78,1.68
2022-09-15,18.84,1.79,1.74
2022-09-16,18.25,1.73,1.76
2022-09-19,18.2,1.72,1.81
2022-09-20,18.39,1.74,1.75
2022-09-21,18.19,1.72,1.77
2022-09-22,18.22,1.73,1.77
2022-09-23,17.64,1.67,1.8
2022-09-26,16.9,1.6,1.88
2022-09-27,16.91,1.6,1.88
2022-09-28,16.7,1.58,1.91
2022-09-29,16.77,1.59,1.9
2022-09-30,17.21,1.68,1.86
2022-10-03,16.88,1.65,1.9
2022-10-04,17.56,1.71,1.82
2022-10-06,17.83,1.74,1.8
2022-10-07,17.9,1.75,1.79
2022-10-10,17.79,1.74,1.8
2022-10-11,17.43,1.7,1.84
2022-10-12,17.68,1.73,1.81
2022-10-13,17.54,1.71,1.83
2022-10-14,17.56,1.71,1.82
2022-10-17,17.66,1.73,1.81
2022-10-18,17.86,1.75,1.78
2022-10-19,17.82,1.75,1.79
2022-10-20,17.8,1.75,1.8
2022-10-24,17.85,1.75,1.79
2022-10-25,17.43,1.76,1.78
2022-10-27,17.69,1.79,1.75
2022-10-28,17.53,1.77,1.77
2022-10-31,17.51,1.78,1.76
2022-11-02,17.84,1.77,1.76
2022-11-03,18.12,1.79,1.75
2022-11-04,18.42,1.8,1.73
2022-11-07,18.53,1.82,1.72
2022-11-09,18.54,1.82,1.6
2022-11-10,18.34,1.8,1.62
2022-11-11,18.59,1.82,1.6
2022-11-14,20.31,1.83,1.59
2022-11-15,20.41,1.84,1.59
2022-11-16,20.14,1.81,1.61
2022-11-17,20.06,1.8,1.62
2022-11-18,19.92,1.8,1.62
2022-11-21,19.85,1.79,1.63
2022-11-22,19.97,1.8,1.63
2022-11-23,20.04,1.81,1.63
2022-11-24,20.11,1.81,1.56
2022-11-25,20.46,1.85,1.53
2022-11-28,20.51,1.85,1.52
2022-11-29,20.46,1.85,1.64
2022-11-30,20.64,1.86,1.62
2022-12-01,20.84,1.88,1.61
2022-12-02,21.01,1.89,1.6
2022-12-05,21.19,1.91,1.58
2022-12-06,21.12,1.9,1.59
2022-12-07,20.95,1.89,1.6
2022-12-08,21.07,1.9,1.6
2022-12-09,20.87,1.88,1.61
2022-12-12,20.99,1.89,1.6
2022-12-13,21.07,1.9,1.6
2022-12-14,21.33,1.92,1.58
2022-12-15,21.11,1.9,1.59
2022-12-16,20.78,1.87,1.62
2022-12-19,20.99,1.89,1.52
2022-12-20,20.92,1.89,1.53
2022-12-21,20.41,1.84,1.56
2022-12-22,20.13,1.82,1.58
2022-12-23,19.17,1.73,1.66
2022-12-26,19.86,1.79,1.6
2022-12-27,20.26,1.83,1.57
2022-12-28,20.37,1.84,1.56
2022-12-29,20.51,1.85,1.55
2022-12-30,24.02,2.05,1.46
2023-01-02,24.38,2.08,1.44
2023-01-03,24.36,2.08,1.46
2023-01-04,23.91,2.04,1.49
2023-01-05,23.95,2.04,1.48
2023-01-06,23.63,2.02,1.5
2023-01-09,23.86,2.04,1.49
2023-01-10,23.66,2.02,1.5
2023-01-11,23.75,2.03,1.5
2023-01-12,23.62,2.02,1.5
2023-01-13,23.8,2.03,1.49
2023-01-16,25.0,2.03,1.5
2023-01-17,24.68,2.02,1.5
2023-01-18,24.82,2.03,1.49
2023-01-19,24.58,2.02,1.5
2023-01-20,24.44,2.01,1.51
2023-01-23,24.61,2.01,1.5
2023-01-24,24.05,2.0,1.52
2023-01-25,23.52,1.96,1.57
2023-01-27,22.5,1.91,1.62
2023-01-30,22.74,1.91,1.61
2023-01-31,23.31,1.96,1.57
2023-02-01,22.69,1.91,1.62
2023-02-02,22.65,1.91,1.61
2023-02-03,22.38,1.92,1.68
2023-02-06,22.54,1.94,1.66
2023-02-07,22.14,1.94,1.66
2023-02-08,23.53,1.97,1.64
2023-02-09,23.63,1.97,1.64
2023-02-10,23.59,1.96,1.64
2023-02-13,23.46,1.93,2.02
2023-02-14,24.91,1.92,2.02
2023-02-15,25.61,1.94,2.02
2023-02-16,25.48,1.94,2.02
2023-02-17,21.77,1.87,1.96
