Date,P/E,P/B,Div Yield
2022-11-22,22.77,4.42,1.35
2022-11-23,22.81,4.42,1.35
2022-11-24,23.05,4.47,1.33
2022-11-25,23.08,4.48,1.33
2022-11-28,23.13,4.49,1.33
2022-11-29,23.16,4.5,1.34
2022-11-30,23.36,4.54,1.33
2022-12-01,23.43,4.55,1.33
2022-12-02,23.3,4.53,1.34
2022-12-05,23.3,4.53,1.34
2022-12-06,23.24,4.52,1.32
2022-12-07,23.15,4.5,1.32
2022-12-08,23.21,4.51,1.32
2022-12-09,23.07,4.48,1.33
2022-12-12,23.08,4.49,1.33
2022-12-13,23.19,4.51,1.32
2022-12-14,23.26,4.52,1.32
2022-12-15,22.97,4.46,1.34
2022-12-16,22.77,4.43,1.35
2022-12-19,22.97,4.46,1.32
2022-12-20,22.93,4.46,1.32
2022-12-21,22.67,4.41,1.34
2022-12-22,22.57,4.39,1.32
2022-12-23,22.09,4.29,1.35
2022-12-26,22.39,4.35,1.33
2022-12-27,22.55,4.38,1.32
2022-12-28,22.56,4.38,1.32
2022-12-29,22.65,4.4,1.31
2022-12-30,22.66,4.39,1.3
2023-01-02,22.75,4.41,1.3
2023-01-03,22.81,4.42,1.3
2023-01-04,22.55,4.37,1.31
2023-01-05,22.53,4.37,1.31
2023-01-06,22.36,4.33,1.32
2023-01-09,22.65,4.39,1.3
2023-01-10,22.44,4.35,1.32
2023-01-11,22.39,4.34,1.32
2023-01-12,22.36,4.34,1.32
2023-01-13,22.43,4.36,1.31
2023-01-16,22.26,4.35,1.4
2023-01-17,22.43,4.38,1.39
2023-01-18,22.54,4.4,1.38
2023-01-19,22.43,4.39,1.39
2023-01-20,22.34,4.37,1.38
2023-01-23,22.47,4.39,1.38
2023-01-24,22.36,4.39,1.38
2023-01-25,22.04,4.32,1.4
2023-01-27,21.44,4.23,1.43
2023-01-30,21.42,4.22,1.43
2023-01-31,21.51,4.23,1.43
2023-02-01,21.41,4.21,1.44
2023-02-02,21.38,4.2,1.44
2023-02-03,21.59,4.25,1.44
2023-02-06,21.46,4.23,1.45
2023-02-07,21.19,4.22,1.45
2023-02-08,21.77,4.26,1.48
2023-02-09,21.75,4.26,1.46
2023-02-10,21.71,4.25,1.45
2023-02-13,21.65,4.22,1.46
2023-02-14,21.93,4.25,1.4
2023-02-15,22.04,4.27,1.45
2023-02-16,22.0,4.28,1.43
2023-02-17,21.88,4.26,1.45
