Date,P/E,P/B,Div Yield
2022-05-17,20.12,4.15,1.31
2022-05-18,20.09,4.15,1.31
2022-05-19,19.51,4.04,1.35
2022-05-20,20.05,4.16,1.31
2022-05-23,20.01,4.14,1.32
2022-05-24,19.87,4.12,1.32
2022-05-25,19.74,4.09,1.38
2022-05-26,19.88,4.13,1.44
2022-05-27,20.27,4.18,1.43
2022-05-30,20.65,4.26,1.4
2022-05-31,20.44,4.24,1.43
2022-06-01,20.45,4.22,1.44
2022-06-02,20.58,4.25,1.43
2022-06-03,20.52,4.24,1.41
2022-06-06,20.5,4.24,1.41
2022-06-07,20.31,4.2,1.43
2022-06-08,20.24,4.18,1.43
2022-06-09,20.39,4.21,1.43
2022-06-10,20.05,4.14,1.38
2022-06-13,19.52,4.03,1.38
2022-06-14,19.47,4.02,1.36
2022-06-15,19.42,4.01,1.45
2022-06-16,19.01,3.93,1.48
2022-06-17,18.92,3.91,1.46
2022-06-20,18.99,3.92,1.46
2022-06-21,19.35,4.0,1.44
2022-06-22,19.07,3.94,1.46
2022-06-23,19.25,3.98,1.44
2022-06-24,19.43,4.01,1.43
2022-06-27,19.59,4.05,1.41
2022-06-28,19.61,4.05,1.41
2022-06-29,19.55,4.04,1.38
2022-06-30,19.5,4.03,1.41
2022-07-01,19.46,4.02,1.41
2022-07-04,19.57,4.04,1.43
2022-07-05,19.54,4.04,1.42
2022-07-06,19.76,4.08,1.41
2022-07-07,19.93,4.12,1.4
2022-07-08,20.04,4.0,1.37
2022-07-11,20.03,3.91,1.37
2022-07-12,19.83,3.87,1.38
2022-07-13,19.72,3.85,1.39
2022-07-14,19.69,3.84,1.42
2022-07-15,19.82,3.87,1.38
2022-07-18,20.11,3.92,1.36
2022-07-19,20.18,3.94,1.37
2022-07-20,20.33,3.98,1.36
2022-07-21,20.43,4.0,1.41
2022-07-22,20.55,4.03,1.4
2022-07-25,20.44,4.01,1.38
2022-07-26,20.17,3.96,1.39
2022-07-27,20.19,4.0,1.38
2022-07-28,20.49,4.07,1.33
2022-07-29,20.73,4.12,1.29
2022-08-01,20.9,4.17,1.29
2022-08-02,20.86,4.17,1.29
2022-08-03,20.85,4.18,1.3
2022-08-04,20.85,4.18,1.3
2022-08-05,20.86,4.18,1.29
2022-08-08,21.02,4.21,1.33
2022-08-10,21.11,4.21,1.34
2022-08-11,21.29,4.18,1.36
2022-08-12,21.18,4.15,1.35
2022-08-16,21.34,4.18,1.34
2022-08-17,21.42,4.2,1.33
2022-08-18,21.44,4.2,1.38
2022-08-19,21.2,4.15,1.41
2022-08-22,20.88,4.09,1.44
2022-08-23,20.98,4.11,1.43
2022-08-24,21.02,4.11,1.42
2022-08-25,20.92,4.09,1.43
2022-08-26,20.96,4.1,1.43
2022-08-29,20.67,4.05,1.45
2022-08-30,21.2,4.12,1.41
2022-09-01,20.94,4.07,1.43
2022-09-02,20.94,4.07,1.42
2022-09-05,21.09,4.1,1.41
2022-09-06,21.08,4.1,1.41
2022-09-07,21.04,4.09,1.41
2022-09-08,21.25,4.13,1.36
2022-09-09,21.29,4.14,1.35
2022-09-12,21.41,4.16,1.35
2022-09-13,21.57,4.19,1.34
2022-09-14,21.49,4.18,1.34
2022-09-15,21.34,4.15,1.35
2022-09-16,20.93,4.07,1.31
2022-09-19,21.04,4.09,1.3
2022-09-20,21.27,4.13,1.28
2022-09-21,21.15,4.11,1.29
2022-09-22,21.05,4.09,1.3
2022-09-23,20.69,4.02,1.32
2022-09-26,20.31,3.95,1.35
2022-09-27,20.3,3.95,1.35
2022-09-28,20.13,3.91,1.36
2022-09-29,20.08,3.9,1.36
2022-09-30,20.64,4.02,1.32
2022-10-03,20.39,3.97,1.34
2022-10-04,20.86,4.06,1.31
2022-10-06,20.93,4.07,1.31
2022-10-07,20.9,4.07,1.31
2022-10-10,20.82,4.05,1.31
2022-10-11,20.51,3.99,1.33
2022-10-12,20.67,4.02,1.32
2022-10-13,20.53,4.0,1.33
2022-10-14,20.74,4.04,1.31
2022-10-17,20.86,4.07,1.31
2022-10-18,20.99,4.11,1.3
2022-10-19,21.02,4.12,1.31
2022-10-20,21.06,4.13,1.3
2022-10-24,21.26,4.17,1.28
2022-10-25,21.0,4.15,1.28
2022-10-27,21.1,4.17,1.26
2022-10-28,21.15,4.18,1.26
2022-10-31,21.42,4.23,1.25
2022-11-02,21.82,4.25,1.25
2022-11-03,21.79,4.24,1.25
2022-11-04,21.77,4.26,1.25
2022-11-07,21.71,4.28,1.24
2022-11-09,21.66,4.27,1.26
2022-11-10,21.53,4.24,1.27
2022-11-11,21.92,4.31,1.24
2022-11-14,21.79,4.31,1.26
2022-11-15,21.89,4.32,1.3
2022-11-16,21.91,4.32,1.3
2022-11-17,21.83,4.31,1.3
2022-11-18,21.79,4.3,1.3
2022-11-21,21.82,4.26,1.35
2022-11-22,21.93,4.28,1.32
2022-11-23,21.95,4.29,1.31
2022-11-24,22.21,4.34,1.3
2022-11-25,22.25,4.35,1.3
2022-11-28,22.31,4.36,1.29
2022-11-29,22.37,4.37,1.29
2022-11-30,22.54,4.4,1.28
2022-12-01,22.61,4.42,1.28
2022-12-02,22.47,4.39,1.28
2022-12-05,22.47,4.39,1.28
2022-12-06,22.4,4.38,1.26
2022-12-07,22.31,4.36,1.27
2022-12-08,22.36,4.37,1.27
2022-12-09,22.23,4.34,1.27
2022-12-12,22.23,4.34,1.27
2022-12-13,22.36,4.37,1.27
2022-12-14,22.43,4.38,1.26
2022-12-15,22.13,4.32,1.28
2022-12-16,21.96,4.29,1.29
2022-12-19,22.14,4.32,1.28
2022-12-20,22.1,4.32,1.28
2022-12-21,21.87,4.27,1.29
2022-12-22,21.79,4.26,1.27
2022-12-23,21.4,4.18,1.29
2022-12-26,21.65,4.23,1.28
2022-12-27,21.79,4.26,1.27
2022-12-28,21.78,4.25,1.27
2022-12-29,21.86,4.27,1.27
2022-12-30,21.79,4.25,1.27
2023-01-02,21.9,4.27,1.26
2023-01-03,21.94,4.28,1.26
2023-01-04,21.71,4.23,1.27
2023-01-05,21.65,4.22,1.28
2023-01-06,21.49,4.19,1.29
2023-01-09,21.78,4.25,1.27
2023-01-10,21.56,4.2,1.28
2023-01-11,21.52,4.2,1.28
2023-01-12,21.47,4.19,1.29
2023-01-13,21.54,4.21,1.28
2023-01-16,21.34,4.19,1.38
2023-01-17,21.53,4.23,1.37
2023-01-18,21.67,4.26,1.36
2023-01-19,21.56,4.24,1.37
2023-01-20,21.46,4.23,1.36
2023-01-23,21.6,4.25,1.35
2023-01-24,21.49,4.25,1.36
2023-01-25,21.19,4.19,1.37
2023-01-27,20.7,4.13,1.4
2023-01-30,20.73,4.14,1.39
2023-01-31,20.73,4.14,1.39
2023-02-01,20.68,4.13,1.4
2023-02-02,20.59,4.13,1.4
2023-02-03,20.86,4.18,1.38
2023-02-06,20.71,4.16,1.39
2023-02-07,20.5,4.15,1.39
2023-02-08,21.1,4.19,1.42
2023-02-09,21.11,4.19,1.41
2023-02-10,21.06,4.18,1.41
2023-02-13,21.05,4.16,1.42
2023-02-14,21.21,4.2,1.35
2023-02-15,21.31,4.22,1.41
2023-02-16,21.26,4.23,1.38
2023-02-17,21.15,4.2,1.4
